Stock_ID,Date,Instrument_Name,Price,Volume
Stock_6,2021-07-14,Amazon,184.08,65930000
Stock_6,2021-07-13,Amazon,183.87,76920000
Stock_6,2021-07-12,Amazon,185.93,51430000
Stock_6,2021-07-09,Amazon,185.97,74960000
Stock_6,2021-07-08,Amazon,186.57,103610000
Stock_6,2021-07-07,Amazon,184.83,106560000
Stock_6,2021-07-02,Amazon,175.55,63530000
Stock_6,2021-07-01,Amazon,171.65,40740000
Stock_6,2021-06-30,Amazon,172.01,48080000
Stock_6,2021-06-29,Amazon,172.41,41970000
Stock_6,2021-06-28,Amazon,172.19,44860000
Stock_6,2021-06-25,Amazon,170.07,78820000
Stock_6,2021-06-24,Amazon,172.45,76640000
Stock_6,2021-06-23,Amazon,175.19,56270000
Stock_6,2021-06-22,Amazon,175.27,66900000
Stock_6,2021-06-21,Amazon,172.7,65540000
Stock_6,2021-06-18,Amazon,174.34,104950000
Stock_6,2021-06-17,Amazon,174.46,102730000
Stock_6,2021-06-16,Amazon,170.76,84060000
Stock_6,2021-06-15,Amazon,169.16,48520000
Stock_6,2021-06-14,Amazon,169.19,51390000
Stock_6,2021-06-11,Amazon,167.34,56350000
Stock_6,2021-06-10,Amazon,167.48,69530000
Stock_6,2021-06-09,Amazon,164.06,49110000
Stock_6,2021-06-08,Amazon,163.21,68330000
Stock_6,2021-06-07,Amazon,159.9,44320000
Stock_6,2021-06-04,Amazon,160.31,44990000
Stock_6,2021-06-03,Amazon,159.35,47970000
Stock_6,2021-06-02,Amazon,161.7,40290000
Stock_6,2021-05-28,Amazon,161.15,46630000
Stock_6,2021-05-27,Amazon,161.51,51220000
Stock_6,2021-05-26,Amazon,163.26,47680000
Stock_6,2021-05-25,Amazon,162.95,65220000
Stock_6,2021-05-24,Amazon,162.25,48460000
Stock_6,2021-05-21,Amazon,160.15,82100000
Stock_6,2021-05-20,Amazon,162.38,52660000
Stock_6,2021-05-19,Amazon,161.59,53590000
Stock_6,2021-05-18,Amazon,161.61,56570000
Stock_6,2021-05-17,Amazon,163.52,74480000
Stock_6,2021-05-14,Amazon,161.15,66500000
Stock_6,2021-05-13,Amazon,158.07,67140000
Stock_6,2021-05-12,Amazon,157.6,98730000
Stock_6,2021-05-11,Amazon,161.2,92400000
Stock_6,2021-05-10,Amazon,159.52,116770000
Stock_6,2021-05-07,Amazon,164.58,94210000
Stock_6,2021-05-06,Amazon,165.32,88950000
Stock_6,2021-05-05,Amazon,163.53,74230000
Stock_6,2021-05-04,Amazon,165.59,108790000
Stock_6,2021-05-03,Amazon,169.32,117510000
Stock_6,2021-04-30,Amazon,173.37,140190000
Stock_6,2021-04-29,Amazon,173.57,153650000
Stock_6,2021-04-28,Amazon,172.93,92640000
Stock_6,2021-04-27,Amazon,170.87,76540000
Stock_6,2021-04-26,Amazon,170.45,97610000
Stock_6,2021-04-23,Amazon,167.04,63930000
Stock_6,2021-04-22,Amazon,165.45,51610000
Stock_6,2021-04-21,Amazon,168.1,44220000
Stock_6,2021-04-20,Amazon,166.73,52460000
Stock_6,2021-04-19,Amazon,168.6,54510000
Stock_6,2021-04-16,Amazon,169.97,63720000
Stock_6,2021-04-15,Amazon,168.95,64670000
Stock_6,2021-04-14,Amazon,166.65,62900000
Stock_6,2021-04-13,Amazon,170,66320000
Stock_6,2021-04-12,Amazon,168.97,65640000
Stock_6,2021-04-09,Amazon,168.61,86830000
Stock_6,2021-04-08,Amazon,164.97,56240000
Stock_6,2021-04-07,Amazon,163.97,66920000
Stock_6,2021-04-06,Amazon,161.19,50760000
Stock_6,2021-04-05,Amazon,161.34,66700000
Stock_6,2021-04-01,Amazon,158.05,58810000
Stock_6,2021-03-31,Amazon,154.7,61880000
Stock_6,2021-03-30,Amazon,152.76,46750000
Stock_6,2021-03-29,Amazon,153.79,54920000
Stock_6,2021-03-26,Amazon,152.6,66260000
Stock_6,2021-03-25,Amazon,152.31,71270000
Stock_6,2021-03-24,Amazon,154.35,59180000
Stock_6,2021-03-23,Amazon,156.88,76350000
Stock_6,2021-03-22,Amazon,155.54,58040000
Stock_6,2021-03-19,Amazon,153.75,92510000
Stock_6,2021-03-18,Amazon,151.4,73140000
Stock_6,2021-03-17,Amazon,156.79,62370000
Stock_6,2021-03-16,Amazon,154.59,50780000
Stock_6,2021-03-15,Amazon,154.08,58370000
Stock_6,2021-03-12,Amazon,154.47,48440000
Stock_6,2021-03-11,Amazon,155.68,55530000
Stock_6,2021-03-10,Amazon,152.88,60250000
Stock_6,2021-03-09,Amazon,153.14,80600000
Stock_6,2021-03-08,Amazon,147.6,83700000
Stock_6,2021-03-05,Amazon,150.02,107770000
Stock_6,2021-03-04,Amazon,148.88,109630000
Stock_6,2021-03-03,Amazon,150.25,79770000
Stock_6,2021-03-02,Amazon,154.73,51920000
Stock_6,2021-03-01,Amazon,157.31,54680000
Stock_6,2021-02-26,Amazon,154.65,85520000
Stock_6,2021-02-25,Amazon,152.86,90680000
Stock_6,2021-02-24,Amazon,157.98,60230000
Stock_6,2021-02-23,Amazon,159.72,93540000
Stock_6,2021-02-22,Amazon,159.04,70310000
Stock_6,2021-02-19,Amazon,162.5,86100000
Stock_6,2021-02-18,Amazon,166.41,60670000
Stock_6,2021-02-17,Amazon,165.43,66040000
Stock_6,2021-02-12,Amazon,163.89,46710000
Stock_6,2021-02-11,Amazon,163.11,46030000
Stock_6,2021-02-10,Amazon,164.33,63030000
Stock_6,2021-02-09,Amazon,165.25,44070000
Stock_6,2021-02-08,Amazon,166.15,65150000
Stock_6,2021-02-05,Amazon,167.61,72420000
Stock_6,2021-02-04,Amazon,166.55,73410000
Stock_6,2021-02-03,Amazon,165.63,141780000
Stock_6,2021-02-02,Amazon,169,141970000
Stock_6,2021-02-01,Amazon,167.14,83200000
Stock_6,2021-01-29,Amazon,160.31,85870000
Stock_6,2021-01-28,Amazon,161.88,62980000
Stock_6,2021-01-27,Amazon,161.63,93200000
Stock_6,2021-01-26,Amazon,166.31,59100000
Stock_6,2021-01-25,Amazon,164.7,75000000
Stock_6,2021-01-22,Amazon,164.61,56440000
Stock_6,2021-01-21,Amazon,165.35,98900000
Stock_6,2021-01-20,Amazon,163.17,106200000
Stock_6,2021-01-15,Amazon,155.21,84880000
Stock_6,2021-01-14,Amazon,156.37,61420000
Stock_6,2021-01-13,Amazon,158.29,66420000
Stock_6,2021-01-12,Amazon,156.04,70290000
Stock_6,2021-01-11,Amazon,155.71,73380000
Stock_6,2021-01-08,Amazon,159.13,70750000
Stock_6,2021-01-07,Amazon,158.11,70290000
Stock_6,2021-01-06,Amazon,156.92,87900000
Stock_6,2021-01-05,Amazon,160.93,53110000
Stock_6,2021-01-04,Amazon,159.33,88230000
Stock_6,2020-12-31,Amazon,162.85,59140000
Stock_6,2020-12-30,Amazon,164.29,64190000
Stock_6,2020-12-29,Amazon,166.1,97460000
Stock_6,2020-12-28,Amazon,164.2,113740000
Stock_6,2020-12-24,Amazon,158.63,29040000
Stock_6,2020-12-23,Amazon,159.26,41880000
Stock_6,2020-12-22,Amazon,160.33,47640000
Stock_6,2020-12-21,Amazon,160.31,76740000
Stock_6,2020-12-18,Amazon,160.08,119910000
Stock_6,2020-12-17,Amazon,161.8,69490000
Stock_6,2020-12-16,Amazon,162.05,88550000
Stock_6,2020-12-15,Amazon,158.26,66470000
Stock_6,2020-12-14,Amazon,157.85,83120000
Stock_6,2020-12-11,Amazon,155.82,61290000
Stock_6,2020-12-10,Amazon,155.07,60600000
Stock_6,2020-12-09,Amazon,155.21,82020000
Stock_6,2020-12-08,Amazon,158.86,65730000
Stock_6,2020-12-07,Amazon,157.9,55030000
Stock_6,2020-12-04,Amazon,158.13,58270000
Stock_6,2020-12-03,Amazon,159.34,57840000
Stock_6,2020-12-02,Amazon,160.18,62590000
Stock_6,2020-12-01,Amazon,161,90890000
Stock_6,2020-11-30,Amazon,158.4,81280000
Stock_6,2020-11-25,Amazon,159.25,75810000
Stock_6,2020-11-24,Amazon,155.9,72040000
Stock_6,2020-11-23,Amazon,154.92,94180000
Stock_6,2020-11-20,Amazon,154.97,67600000
Stock_6,2020-11-19,Amazon,155.85,60210000
Stock_6,2020-11-18,Amazon,155.27,58340000
Stock_6,2020-11-17,Amazon,156.78,68890000
Stock_6,2020-11-16,Amazon,156.55,76170000
Stock_6,2020-11-13,Amazon,156.44,75250000
Stock_6,2020-11-12,Amazon,155.51,87420000
Stock_6,2020-11-11,Amazon,156.87,87340000
Stock_6,2020-11-10,Amazon,151.75,131820000
Stock_6,2020-11-09,Amazon,157.19,143810000
Stock_6,2020-11-06,Amazon,165.57,92950000
Stock_6,2020-11-05,Amazon,166.1,115790000
Stock_6,2020-11-04,Amazon,162.06,136780000
Stock_6,2020-11-03,Amazon,152.42,97960000
Stock_6,2020-11-02,Amazon,150.22,145150000
Stock_6,2020-10-30,Amazon,151.81,167920000
Stock_6,2020-10-29,Amazon,160.55,131930000
Stock_6,2020-10-28,Amazon,158.14,111770000
Stock_6,2020-10-27,Amazon,164.32,85820000
Stock_6,2020-10-26,Amazon,160.35,118020000
Stock_6,2020-10-23,Amazon,160.22,69330000
Stock_6,2020-10-22,Amazon,158.82,84240000
Stock_6,2020-10-21,Amazon,159.25,91850000
Stock_6,2020-10-20,Amazon,160.85,90190000
Stock_6,2020-10-19,Amazon,160.36,104470000
Stock_6,2020-10-16,Amazon,163.64,129490000
Stock_6,2020-10-15,Amazon,166.93,104470000
Stock_6,2020-10-14,Amazon,168.19,116580000
Stock_6,2020-10-13,Amazon,172.18,114890000
Stock_6,2020-10-12,Amazon,172.15,167280000
Stock_6,2020-10-09,Amazon,164.33,98160000
Stock_6,2020-10-08,Amazon,159.53,63480000
Stock_6,2020-10-07,Amazon,159.78,86190000
Stock_6,2020-10-06,Amazon,155,101740000
Stock_6,2020-10-05,Amazon,159.96,75510000
Stock_6,2020-10-02,Amazon,156.25,112260000
Stock_6,2020-10-01,Amazon,161.06,99440000
Stock_6,2020-09-30,Amazon,157.44,97920000
Stock_6,2020-09-29,Amazon,157.24,70070000
Stock_6,2020-09-28,Amazon,158.7,84480000
Stock_6,2020-09-25,Amazon,154.76,92300000
Stock_6,2020-09-24,Amazon,150.99,110590000
Stock_6,2020-09-23,Amazon,149.99,113050000
Stock_6,2020-09-22,Amazon,156.45,138980000
Stock_6,2020-09-21,Amazon,148.02,122360000
Stock_6,2020-09-18,Amazon,147.75,177850000
Stock_6,2020-09-17,Amazon,150.44,128980000
Stock_6,2020-09-16,Amazon,153.91,90620000
Stock_6,2020-09-15,Amazon,157.81,80430000
Stock_6,2020-09-14,Amazon,155.15,90590000
Stock_6,2020-09-11,Amazon,155.81,101880000
Stock_6,2020-09-10,Amazon,158.76,106610000
Stock_6,2020-09-09,Amazon,163.43,103770000
Stock_6,2020-09-04,Amazon,164.73,175640000
Stock_6,2020-09-03,Amazon,168.4,163220000
Stock_6,2020-09-02,Amazon,176.57,78630000
Stock_6,2020-09-01,Amazon,174.96,69530000
Stock_6,2020-08-31,Amazon,172.55,83720000
Stock_6,2020-08-28,Amazon,170.09,57940000
Stock_6,2020-08-27,Amazon,170,85300000
Stock_6,2020-08-26,Amazon,172.09,130170000
Stock_6,2020-08-25,Amazon,167.32,79860000
Stock_6,2020-08-24,Amazon,165.37,93330000
Stock_6,2020-08-21,Amazon,164.24,71520000
Stock_6,2020-08-20,Amazon,164.87,66650000
Stock_6,2020-08-19,Amazon,163.02,83700000
Stock_6,2020-08-18,Amazon,165.62,106920000
Stock_6,2020-08-17,Amazon,159.12,53820000
Stock_6,2020-08-14,Amazon,157.4,55030000
Stock_6,2020-08-13,Amazon,158.05,62980000
Stock_6,2020-08-12,Amazon,158.11,70540000
Stock_6,2020-08-11,Amazon,154.03,74360000
Stock_6,2020-08-10,Amazon,157.41,63350000
Stock_6,2020-08-07,Amazon,158.37,78720000
Stock_6,2020-08-06,Amazon,161.25,78810000
Stock_6,2020-08-05,Amazon,160.25,78600000
Stock_6,2020-08-04,Amazon,156.94,93890000
Stock_6,2020-08-03,Amazon,155.59,101490000
Stock_6,2020-07-31,Amazon,158.23,161670000
Stock_6,2020-07-30,Amazon,152.59,122570000
Stock_6,2020-07-29,Amazon,151.68,59480000
Stock_6,2020-07-28,Amazon,150.02,62530000
Stock_6,2020-07-27,Amazon,152.76,83410000
Stock_6,2020-07-24,Amazon,150.45,112650000
Stock_6,2020-07-23,Amazon,149.33,113140000
Stock_6,2020-07-22,Amazon,155,82080000
Stock_6,2020-07-21,Amazon,156.91,122700000
Stock_6,2020-07-20,Amazon,159.84,151960000
Stock_6,2020-07-17,Amazon,148.1,95230000
Stock_6,2020-07-16,Amazon,150,127880000
Stock_6,2020-07-15,Amazon,150.44,115780000
Stock_6,2020-07-14,Amazon,154.2,144640000
Stock_6,2020-07-13,Amazon,155.2,154410000
Stock_6,2020-07-10,Amazon,160,109720000
Stock_6,2020-07-09,Amazon,159.13,127770000
Stock_6,2020-07-08,Amazon,154.06,100750000
Stock_6,2020-07-07,Amazon,150.01,105150000
Stock_6,2020-07-02,Amazon,144.51,131870000
Stock_6,2020-07-01,Amazon,143.94,127270000
Stock_6,2020-06-30,Amazon,137.94,75390000
Stock_6,2020-06-29,Amazon,134.02,84470000
Stock_6,2020-06-26,Amazon,134.64,130020000
Stock_6,2020-06-25,Amazon,137.73,59370000
Stock_6,2020-06-24,Amazon,136.72,90530000
Stock_6,2020-06-23,Amazon,138.22,84630000
Stock_6,2020-06-22,Amazon,135.69,64180000
Stock_6,2020-06-19,Amazon,133.75,115540000
Stock_6,2020-06-18,Amazon,132.7,49760000
Stock_6,2020-06-17,Amazon,132.05,59190000
Stock_6,2020-06-16,Amazon,130.76,71910000
Stock_6,2020-06-15,Amazon,128.63,77470000
Stock_6,2020-06-12,Amazon,127.25,108720000
Stock_6,2020-06-11,Amazon,127.9,116000000
Stock_6,2020-06-10,Amazon,132.37,98920000
Stock_6,2020-06-09,Amazon,130.04,103520000
Stock_6,2020-06-08,Amazon,126.2,79410000
Stock_6,2020-06-05,Amazon,124.15,66130000
Stock_6,2020-06-04,Amazon,123.03,58970000
Stock_6,2020-06-03,Amazon,123.92,53420000
Stock_6,2020-06-02,Amazon,123.62,50600000
Stock_6,2020-06-01,Amazon,123.55,58760000
Stock_6,2020-05-29,Amazon,122.12,70590000
Stock_6,2020-05-28,Amazon,120.06,63860000
Stock_6,2020-05-27,Amazon,120.52,101140000
Stock_6,2020-05-22,Amazon,121.84,57340000
Stock_6,2020-05-21,Amazon,122.34,102290000
Stock_6,2020-05-20,Amazon,124.9,79960000
Stock_6,2020-05-19,Amazon,122.47,86410000
Stock_6,2020-05-18,Amazon,121.31,87330000
Stock_6,2020-05-15,Amazon,120.49,84700000
Stock_6,2020-05-14,Amazon,119.44,72960000
Stock_6,2020-05-13,Amazon,118.4,95660000
Stock_6,2020-05-12,Amazon,117.85,61500000
Stock_6,2020-05-11,Amazon,120.45,65180000
Stock_6,2020-05-08,Amazon,118.98,64220000
Stock_6,2020-05-07,Amazon,118.38,67930000
Stock_6,2020-05-06,Amazon,117.56,62360000
Stock_6,2020-05-05,Amazon,115.89,64850000
Stock_6,2020-05-04,Amazon,115.8,97320000
Stock_6,2020-05-01,Amazon,114.3,195450000
Stock_6,2020-04-30,Amazon,123.7,190690000
Stock_6,2020-04-29,Amazon,118.64,91830000
Stock_6,2020-04-28,Amazon,115.7,105390000
Stock_6,2020-04-27,Amazon,118.8,112910000
Stock_6,2020-04-24,Amazon,120.51,76640000
Stock_6,2020-04-23,Amazon,119.97,101330000
Stock_6,2020-04-22,Amazon,118.17,84370000
Stock_6,2020-04-21,Amazon,116.41,149530000
Stock_6,2020-04-20,Amazon,119.68,115410000
Stock_6,2020-04-17,Amazon,118.75,158600000
Stock_6,2020-04-16,Amazon,120.41,240760000
Stock_6,2020-04-15,Amazon,115.38,137330000
Stock_6,2020-04-14,Amazon,114.17,161740000
Stock_6,2020-04-13,Amazon,108.44,134330000
Stock_6,2020-04-09,Amazon,102.14,93110000
Stock_6,2020-04-08,Amazon,102.15,79550000
Stock_6,2020-04-07,Amazon,100.58,102280000
Stock_6,2020-04-06,Amazon,99.88,115460000
Stock_6,2020-04-03,Amazon,95.33,72200000
Stock_6,2020-04-02,Amazon,95.94,86720000
Stock_6,2020-04-01,Amazon,95.39,82440000
Stock_6,2020-03-31,Amazon,97.49,102470000
Stock_6,2020-03-30,Amazon,98.2,122520000
Stock_6,2020-03-27,Amazon,95,107760000
Stock_6,2020-03-26,Amazon,97.77,124700000
Stock_6,2020-03-25,Amazon,94.29,129580000
Stock_6,2020-03-24,Amazon,97,142940000
Stock_6,2020-03-23,Amazon,95.14,156170000
Stock_6,2020-03-20,Amazon,92.3,196360000
Stock_6,2020-03-19,Amazon,94.05,208000000
Stock_6,2020-03-18,Amazon,91.5,192900000
Stock_6,2020-03-17,Amazon,90.39,218340000
Stock_6,2020-03-16,Amazon,84.46,178350000
Stock_6,2020-03-13,Amazon,89.25,176190000
Stock_6,2020-03-12,Amazon,83.83,226920000
Stock_6,2020-03-11,Amazon,91.04,112940000
Stock_6,2020-03-10,Amazon,94.59,142670000
Stock_6,2020-03-09,Amazon,90.03,156260000
Stock_6,2020-03-06,Amazon,95.05,105470000
Stock_6,2020-03-05,Amazon,96.2,94960000
Stock_6,2020-03-04,Amazon,98.79,95460000
Stock_6,2020-03-03,Amazon,95.45,150690000
Stock_6,2020-03-02,Amazon,97.7,135230000
Stock_6,2020-02-28,Amazon,94.19,189880000
Stock_6,2020-02-27,Amazon,94.22,162880000
Stock_6,2020-02-26,Amazon,98.98,104810000
Stock_6,2020-02-25,Amazon,98.64,124380000
Stock_6,2020-02-24,Amazon,100.46,130940000
Stock_6,2020-02-21,Amazon,104.8,93010000
Stock_6,2020-02-20,Amazon,107.66,62630000
Stock_6,2020-02-19,Amazon,108.51,51220000
Stock_6,2020-02-18,Amazon,107.78,59020000
Stock_6,2020-02-14,Amazon,106.74,52120000
Stock_6,2020-02-13,Amazon,107.49,60640000
Stock_6,2020-02-12,Amazon,108,66690000
Stock_6,2020-02-11,Amazon,107.54,114920000
Stock_6,2020-02-10,Amazon,106.7,101120000
Stock_6,2020-02-07,Amazon,103.96,101910000
Stock_6,2020-02-06,Amazon,102.51,63660000
Stock_6,2020-02-05,Amazon,101.99,87520000
Stock_6,2020-02-04,Amazon,102.48,105790000
Stock_6,2020-02-03,Amazon,100.21,117980000
Stock_6,2020-01-31,Amazon,100.44,311350000
Stock_6,2020-01-30,Amazon,93.53,126550000
Stock_6,2020-01-29,Amazon,92.9,42030000
Stock_6,2020-01-28,Amazon,92.66,56160000
Stock_6,2020-01-27,Amazon,91.42,70570000
Stock_6,2020-01-24,Amazon,93.08,75320000
Stock_6,2020-01-23,Amazon,94.23,49690000
Stock_6,2020-01-22,Amazon,94.37,64330000
Stock_6,2020-01-21,Amazon,94.6,74160000
Stock_6,2020-01-17,Amazon,93.24,79950000
Stock_6,2020-01-16,Amazon,93.9,53190000
Stock_6,2020-01-15,Amazon,93.1,57930000
Stock_6,2020-01-14,Amazon,93.47,68930000
Stock_6,2020-01-13,Amazon,94.56,55720000
Stock_6,2020-01-10,Amazon,94.16,57140000
Stock_6,2020-01-09,Amazon,95.05,63500000
Stock_6,2020-01-08,Amazon,94.6,70240000
Stock_6,2020-01-07,Amazon,95.34,82680000
Stock_6,2020-01-06,Amazon,95.14,81310000
Stock_6,2020-01-03,Amazon,93.75,75330000
Stock_6,2020-01-02,Amazon,94.9,80720000
Stock_7,2024-02-02,Meta,474.99,84710000
Stock_7,2024-02-01,Meta,394.78,25140000
Stock_7,2024-01-31,Meta,390.14,20010000
Stock_7,2024-01-30,Meta,400.06,18610000
Stock_7,2024-01-29,Meta,401.02,17790000
Stock_7,2024-01-26,Meta,394.14,13160000
Stock_7,2024-01-25,Meta,393.18,15090000
Stock_7,2024-01-24,Meta,390.7,15700000
Stock_7,2024-01-23,Meta,385.2,15450000
Stock_7,2024-01-22,Meta,381.78,17490000
Stock_7,2024-01-19,Meta,383.45,21670000
Stock_7,2024-01-18,Meta,376.13,15930000
Stock_7,2024-01-17,Meta,368.37,12660000
Stock_7,2024-01-16,Meta,367.46,15260000
Stock_7,2024-01-12,Meta,374.49,19310000
Stock_7,2024-01-11,Meta,369.67,16890000
Stock_7,2024-01-10,Meta,370.47,22020000
Stock_7,2024-01-09,Meta,357.43,13340000
Stock_7,2024-01-08,Meta,358.66,13550000
Stock_7,2024-01-05,Meta,351.95,13750000
Stock_7,2024-01-04,Meta,347.12,11660000
Stock_7,2024-01-03,Meta,344.47,14280000
Stock_7,2024-01-02,Meta,346.29,18050000
Stock_7,2023-12-29,Meta,353.96,14990000
Stock_7,2023-12-28,Meta,358.32,11740000
Stock_7,2023-12-27,Meta,357.83,13210000
Stock_7,2023-12-26,Meta,354.83,9880000
Stock_7,2023-12-22,Meta,353.39,11770000
Stock_7,2023-12-21,Meta,354.09,15220000
Stock_7,2023-12-20,Meta,349.28,15990000
Stock_7,2023-12-19,Meta,350.36,17660000
Stock_7,2023-12-18,Meta,344.62,18360000
Stock_7,2023-12-15,Meta,334.92,31780000
Stock_7,2023-12-14,Meta,333.17,19340000
Stock_7,2023-12-13,Meta,334.74,16200000
Stock_7,2023-12-12,Meta,334.22,17980000
Stock_7,2023-12-11,Meta,325.28,25510000
Stock_7,2023-12-08,Meta,332.75,14090000
Stock_7,2023-12-07,Meta,326.59,15710000
Stock_7,2023-12-06,Meta,317.45,11290000
Stock_7,2023-12-05,Meta,318.29,15890000
Stock_7,2023-12-04,Meta,320.02,19000000
Stock_7,2023-12-01,Meta,324.82,15280000
Stock_7,2023-11-30,Meta,327.15,22400000
Stock_7,2023-11-29,Meta,332.2,15980000
Stock_7,2023-11-28,Meta,338.99,12390000
Stock_7,2023-11-27,Meta,334.7,15650000
Stock_7,2023-11-24,Meta,338.23,5470000
Stock_7,2023-11-22,Meta,341.49,10720000
Stock_7,2023-11-21,Meta,336.98,11980000
Stock_7,2023-11-20,Meta,339.97,16740000
Stock_7,2023-11-17,Meta,335.04,14520000
Stock_7,2023-11-16,Meta,334.19,18930000
Stock_7,2023-11-15,Meta,332.71,14530000
Stock_7,2023-11-14,Meta,336.31,17180000
Stock_7,2023-11-13,Meta,329.19,16050000
Stock_7,2023-11-10,Meta,328.77,19120000
Stock_7,2023-11-09,Meta,320.55,16100000
Stock_7,2023-11-08,Meta,319.78,12870000
Stock_7,2023-11-07,Meta,318.82,14060000
Stock_7,2023-11-06,Meta,315.8,12890000
Stock_7,2023-11-03,Meta,314.6,16760000
Stock_7,2023-11-02,Meta,310.87,21480000
Stock_7,2023-11-01,Meta,311.85,20430000
Stock_7,2023-10-31,Meta,301.27,18040000
Stock_7,2023-10-30,Meta,302.66,27540000
Stock_7,2023-10-27,Meta,296.73,29600000
Stock_7,2023-10-26,Meta,288.35,65770000
Stock_7,2023-10-25,Meta,299.53,42190000
Stock_7,2023-10-24,Meta,312.55,18010000
Stock_7,2023-10-23,Meta,314.01,17800000
Stock_7,2023-10-20,Meta,308.65,21720000
Stock_7,2023-10-19,Meta,312.81,17860000
Stock_7,2023-10-18,Meta,316.97,16720000
Stock_7,2023-10-17,Meta,324,16290000
Stock_7,2023-10-16,Meta,321.15,16060000
Stock_7,2023-10-13,Meta,314.69,21360000
Stock_7,2023-10-12,Meta,324.16,20530000
Stock_7,2023-10-11,Meta,327.82,21390000
Stock_7,2023-10-10,Meta,321.84,18970000
Stock_7,2023-10-09,Meta,318.36,22500000
Stock_7,2023-10-06,Meta,315.43,21800000
Stock_7,2023-10-05,Meta,304.79,19100000
Stock_7,2023-10-04,Meta,305.58,16820000
Stock_7,2023-10-03,Meta,300.94,17270000
Stock_7,2023-10-02,Meta,306.82,16270000
Stock_7,2023-09-29,Meta,300.21,25370000
Stock_7,2023-09-28,Meta,303.96,21850000
Stock_7,2023-09-27,Meta,297.74,35900000
Stock_7,2023-09-26,Meta,298.96,19310000
Stock_7,2023-09-25,Meta,300.83,17290000
Stock_7,2023-09-22,Meta,299.08,25370000
Stock_7,2023-09-21,Meta,295.73,21000000
Stock_7,2023-09-20,Meta,299.67,18760000
Stock_7,2023-09-19,Meta,305.07,15800000
Stock_7,2023-09-18,Meta,302.55,13670000
Stock_7,2023-09-15,Meta,300.31,28130000
Stock_7,2023-09-14,Meta,311.72,19280000
Stock_7,2023-09-13,Meta,305.06,12750000
Stock_7,2023-09-12,Meta,301.66,13200000
Stock_7,2023-09-11,Meta,307.56,19420000
Stock_7,2023-09-08,Meta,297.89,17280000
Stock_7,2023-09-07,Meta,298.67,33150000
Stock_7,2023-09-06,Meta,299.17,15130000
Stock_7,2023-09-05,Meta,300.15,14840000
Stock_7,2023-09-01,Meta,296.38,12790000
Stock_7,2023-08-31,Meta,295.89,17180000
Stock_7,2023-08-30,Meta,295.1,17490000
Stock_7,2023-08-29,Meta,297.99,20210000
Stock_7,2023-08-28,Meta,290.26,14030000
Stock_7,2023-08-25,Meta,285.5,23700000
Stock_7,2023-08-24,Meta,286.75,16450000
Stock_7,2023-08-23,Meta,294.24,16550000
Stock_7,2023-08-22,Meta,287.6,12700000
Stock_7,2023-08-21,Meta,289.9,18580000
Stock_7,2023-08-18,Meta,283.25,35350000
Stock_7,2023-08-17,Meta,285.09,23720000
Stock_7,2023-08-16,Meta,294.29,18090000
Stock_7,2023-08-15,Meta,301.95,11550000
Stock_7,2023-08-14,Meta,306.19,15640000
Stock_7,2023-08-11,Meta,301.64,14050000
Stock_7,2023-08-10,Meta,305.74,14300000
Stock_7,2023-08-09,Meta,305.21,18850000
Stock_7,2023-08-08,Meta,312.64,15180000
Stock_7,2023-08-07,Meta,316.56,16180000
Stock_7,2023-08-04,Meta,310.73,17610000
Stock_7,2023-08-03,Meta,313.19,15220000
Stock_7,2023-08-02,Meta,314.31,20220000
Stock_7,2023-08-01,Meta,322.71,22660000
Stock_7,2023-07-31,Meta,318.6,24220000
Stock_7,2023-07-28,Meta,325.48,39220000
Stock_7,2023-07-27,Meta,311.71,63720000
Stock_7,2023-07-26,Meta,298.57,40540000
Stock_7,2023-07-25,Meta,294.47,18810000
Stock_7,2023-07-24,Meta,291.61,24950000
Stock_7,2023-07-21,Meta,294.26,41890000
Stock_7,2023-07-20,Meta,302.52,23840000
Stock_7,2023-07-19,Meta,316.01,21350000
Stock_7,2023-07-18,Meta,312.05,20550000
Stock_7,2023-07-17,Meta,310.62,25090000
Stock_7,2023-07-14,Meta,308.87,23050000
Stock_7,2023-07-13,Meta,313.41,30280000
Stock_7,2023-07-12,Meta,309.34,36680000
Stock_7,2023-07-11,Meta,298.29,27590000
Stock_7,2023-07-10,Meta,294.1,37060000
Stock_7,2023-07-07,Meta,290.53,25470000
Stock_7,2023-07-06,Meta,291.99,47440000
Stock_7,2023-07-05,Meta,294.37,33540000
Stock_7,2023-07-03,Meta,286.02,8630000
Stock_7,2023-06-30,Meta,286.98,19690000
Stock_7,2023-06-29,Meta,281.53,15400000
Stock_7,2023-06-28,Meta,285.29,16580000
Stock_7,2023-06-27,Meta,287.05,25810000
Stock_7,2023-06-26,Meta,278.47,23950000
Stock_7,2023-06-23,Meta,288.73,51090000
Stock_7,2023-06-22,Meta,284.88,17270000
Stock_7,2023-06-21,Meta,281.64,19920000
Stock_7,2023-06-20,Meta,284.33,20530000
Stock_7,2023-06-16,Meta,281,43130000
Stock_7,2023-06-15,Meta,281.83,25850000
Stock_7,2023-06-14,Meta,273.35,19180000
Stock_7,2023-06-13,Meta,271.32,16090000
Stock_7,2023-06-12,Meta,271.05,15380000
Stock_7,2023-06-09,Meta,264.95,16950000
Stock_7,2023-06-08,Meta,264.58,20900000
Stock_7,2023-06-07,Meta,263.6,26160000
